2014,FL,272.159799241888,21-99
2015,FL,348.576670502677,21-99
2016,FL,331.862258910468,21-99
2017,FL,356.939110709343,21-99
2018,FL,417.213688381968,21-99
2019,FL,442.718903386197,21-99
